id	category	gms_name	kms_name	icon
1074099	Shoes	Court Willpower Sneakers		1074099.png
1074100	Shoes	Spring Bloom Festival Shoes		1074100.png
1074101	Shoes	Spring Fling Festival Shoes		1074101.png
1074102	Shoes	Aqua Ops Storm Shoes		1074102.png
1074103	Shoes	Aqua Ops Ocean Shoes		1074103.png
1074104	Shoes	Full-on Freshness Shoes		1074104.png
1074105	Shoes	Proxy Sock Shoes	매니저 양말구두	1074105.png
1074106	Shoes	Proxy Ribbon Shoes	매니저 리본구두	1074106.png
1074107	Shoes	Tailor Bear Shoes	백곰 주인장 구두	1074107.png
1074108	Shoes	Carcion Octo-hunter Boots	카르시온 문어 헌터 부츠	1074108.png
1074120	Shoes	Love on Tap Shoes		1074120.png
1074121	Shoes	Love Heals All Shoes		1074121.png
1074122	Shoes	Sassy Dino Shoes		1074122.png
1074123	Shoes	Fresh Dino Shoes		1074123.png
1074124	Shoes	Ice Hockey Shoes		1074124.png
1074125	Shoes	Champion's Steps		1074125.png
1074126	Shoes	Lord Balrog Soccer Cleats		1074126.png
1074127	Shoes	Jane's Pink Boots		1074127.png
1074128	Shoes	Mike's Boots		1074128.png
1074129	Shoes	Perion Job Instructor Shoes		1074129.png
1074131	Shoes	JM's Sneakers		1074131.png
1074132	Shoes	Crimson Spirit Clogs	스피릿 스텝	1074132.png
1074133	Shoes	Crystal Lake Anklet	호수 메아리	1074133.png
1074140	Shoes	Pink & Black Sneakers	분홍까망 캔버스화	1074140.png
1074141	Shoes	Waveborne Mystery		1074141.png
1074142	Shoes	Brookborne Mystery		1074142.png
1074143	Shoes	Banquet Standout Shoes		1074143.png
1074144	Shoes	Banquet Flower Shoes		1074144.png
1074145	Shoes	Inferno Shadow Shoes		1074145.png
1074146	Shoes	Sturdy Sports Shoes		1074146.png
1074147	Shoes	Wild Sports Shoes		1074147.png
1074168	Shoes	Thick Frill Boots		1074168.png
1074169	Shoes	Eternal Steps	영원의 발걸음	1074169.png
1074170	Shoes	Pink Bean Loafers	핑크빈 구두	1074170.png
1074171	Shoes	Maple Campus Student Shoes	메이플 대학생 신발	1074171.png
1074172	Shoes	Firefly Sneakers	반디 별빛	1074172.png
1074173	Shoes	Firefly Shoes	반디 달빛	1074173.png
1074174	Shoes	Shadowmoon Steps	월하행적	1074174.png
1074175	Shoes	Shadowmoon Whisps	월하고적	1074175.png
1074180	Shoes	Sweet Romance Butler Shoes		1074180.png
1074181	Shoes	Sweet Love Maid Shoes		1074181.png
1074182	Shoes	Magical Sweets Sponge Cake		1074182.png
1074183	Shoes	Fantastical Sweets Cake		1074183.png
1074184	Shoes	Year 3K Shoes		1074184.png
1074187	Shoes	Pink Star Remnant Shoes		1074187.png
1074188	Shoes	Purple Star Remnant Shoes		1074188.png
1074189	Shoes	Retro Teen Derby Skates	하이틴 롤러스케이트	1074189.png
1074190	Shoes	Airtime Steppers	힘찬 도약	1074190.png
1074191	Shoes	Beauteous Bandages	스타일 반창고	1074191.png
1074192	Shoes	Moving Melody		1074192.png
1074193	Shoes	Standout Solo		1074193.png
1074194	Shoes	Angelic Will		1074194.png
1074195	Shoes	Pink Pointers		1074195.png
1074196	Shoes	Blue Beauties		1074196.png
1074197	Shoes	Summer Beach Sandals		1074197.png
1074198	Shoes	White Blossom Slides	매화나무 나막신	1074198.png
1074199	Shoes	Deep Sea Rainbow Pearl		1074199.png
1074200	Shoes	Battlefield Valkyrie Boots	전장의 발키리 슈즈	1074200.png
1074201	Shoes	Bladed Reverberations	비연의 잔향	1074201.png
1074202	Shoes	Plum Blossom Reverberations	매화의 잔향	1074202.png
1074203	Shoes	Sharky Expedition Shoes	샤크샤크 탐사 슈즈	1074203.png
1074204	Shoes	Sharky Exploration Shoes	샤크샤크 탐험 슈즈	1074204.png
1074205	Shoes	Evernian Boots	에버니아 부츠	1074205.png
1074208	Shoes	Calligraphy Panda		1074208.png
1074209	Shoes	Velocity Pulse Boots		1074209.png
1074210	Shoes	Obvious City Slicker Shoes		1074210.png
1074211	Shoes	Definite City Slicker Shoes		1074211.png
1074212	Shoes	Neon Punk Shoes		1074212.png
1074213	Shoes	Sleepy Puppy Shoes	검정콩 멍뭉이 신발	1074213.png
1074217	Shoes	Cream Berry Knee Socks	크림베리 니삭스	1074217.png
1074218	Shoes	Cherry Berry Knee Socks	체리베리 니삭스	1074218.png
1074219	Shoes	Ducky Tube Slides	튜브덕 슬리퍼	1074219.png
1074221	Shoes	Dancing Puppet Shoes		1074221.png
1074222	Shoes	Mad Puppeteer Bandage		1074222.png
1074223	Shoes	Playful Affection Shoes		1074223.png
1074224	Shoes	Playful Love Shoes		1074224.png
1074225	Shoes	Cursed Doll Purple Shoes		1074225.png
1074226	Shoes	Cursed Doll Red Shoes		1074226.png
1074227	Shoes	Halloween Magic Shoes		1074227.png
1074228	Shoes	Melting Kitty Boots		1074228.png
1074229	Shoes	Warm Kitty Boots		1074229.png
1074232	Shoes	Doomed Path	파멸의 궤적	1074232.png
1074233	Shoes	Forbidden Path	금단의 궤적	1074233.png
1074242	Shoes	Observer's Footsteps	관측자의 발걸음	1074242.png
1074243	Shoes	Tangerine Slippers	탠저린 슬리퍼	1074243.png
1074244	Shoes	Blood Pentacle		1074244.png
1074245	Shoes	Festive Grin Shoes		1074245.png
1074246	Shoes	Gloomy Grin Shoes		1074246.png
1074247	Shoes	Eternal Greeting Shoes		1074247.png
1074248	Shoes	Eternal Farewell Shoes		1074248.png
1074250	Shoes	New Leaf Mall Shoes	메이플 아지트 슈즈	1074250.png
1074253	Shoes	Sweet Apple Shoes	사뿐 풋사과	1074253.png
1074254	Shoes	Gamer's Slippers	게이밍 슬리퍼	1074254.png
1074255	Shoes	Cyber Punk Boots	사이버펑크 부츠	1074255.png
1074256	Shoes	Split Earths		1074256.png
1074257	Shoes	Dry Breathes		1074257.png
1074258	Shoes	Puffy Heart		1074258.png
1074259	Shoes	Fluffy Heart		1074259.png
1074260	Shoes	Arcade Racer Shoes		1074260.png
1074261	Shoes	Sweet Library Trip Shoes		1074261.png
1074264	Shoes	Green Tyranno Shoes	그린 티라노 워커	1074264.png
1074265	Shoes	Purple Stego Shoes	퍼플 스테고 워커	1074265.png
1074266	Shoes	Crimson Scars	크림슨 스카	1074266.png
1074267	Shoes	Skeleton Shoes	스켈레톤 슈즈	1074267.png
1074268	Shoes	Spooky Shadow	스푸키 팔로워	1074268.png
1074269	Shoes	White Ursus Slippers	화이트 우르스 슬리퍼	1074269.png
1074270	Shoes	Brown Ursus Slippers	브라운 우르스 슬리퍼	1074270.png
1074271	Shoes	Black Ursus Slippers	블랙 우르스 슬리퍼	1074271.png
1074272	Shoes	Haunted Punky Loose Socks	헌티드 펑키 루즈삭스	1074272.png
1074273	Shoes	Untamed Shoes	야성의 신발	1074273.png
1074274	Shoes	Saitama Boots	사이타마 부츠	1074274.png
1074275	Shoes	Job Seeker Saitama Business Shoes	취업 준비 중인 사이타마 정장 구두	1074275.png
1074276	Shoes	Genos Shoes	제노스 신발	1074276.png
1074277	Shoes	Terrible Tornado Pumps	전율의 타츠마키 펌프스	1074277.png
1074278	Shoes	Hellish Blizzard Boots	지옥의 후부키 롱 부츠	1074278.png
1074279	Shoes	King Sneakers	킹 스니커즈	1074279.png
1074280	Shoes	Garou Shoes	가로우 신발	1074280.png
1074281	Shoes	Advancing Shout		1074281.png
1074282	Shoes	Warrior's Will		1074282.png
1074283	Shoes	Exorcism's Price		1074283.png
1074285	Shoes	Demon Slayer Shoes	데몬 슬레이어 슈즈	1074285.png
1074286	Shoes	Demon Avenger Shoes	데몬 어벤져 슈즈	1074286.png
1074287	Shoes	Resistance Battle Mage Shoes	레지스탕스 배틀메이지 슈즈	1074287.png
1074288	Shoes	Resistance Wild Hunter Shoes	레지스탕스 와일드헌터 슈즈	1074288.png
1074289	Shoes	Resistance Xenon Shoes	레지스탕스 제논 슈즈	1074289.png
1074290	Shoes	Resistance Mechanic Shoes	레지스탕스 메카닉 슈즈	1074290.png
1074291	Shoes	Nova Kaiser Greaves	노바 카이저 갑화	1074291.png
1074292	Shoes	Nova Kain Army Boots	노바 카인 군화	1074292.png
1074293	Shoes	Nova Cadena Shoes	노바 카데나 슈즈	1074293.png
1074294	Shoes	Flora Adele Boots	레프 아델 부츠	1074294.png
1074295	Shoes	Flora Illium Shoes	레프 일리움 슈즈	1074295.png
1074296	Shoes	Flora Khali Shoes	레프 칼리 신발	1074296.png
1074297	Shoes	Flora Ark Army Boots	레프 아크 군화	1074297.png
1074298	Shoes	Anima Hoyoung Shoes	아니마 호영 신발	1074298.png
1074299	Shoes	Transcendent Zero Shoes	초월자 제로 슈즈	1074299.png
1074300	Shoes	Friends World Kinesis Shoes	프렌즈 월드 키네시스 신발	1074300.png
1074302	Shoes	Fettered Footsteps		1074302.png
1074303	Shoes	Starlit Path		1074303.png
1074304	Shoes	Golden Marching Shoes		1074304.png
1074305	Shoes	Floral Glass Slippers		1074305.png
1074307	Shoes	Time-Lashed Boots	시간의 방랑자 신발	1074307.png
1074308	Shoes	Tallahart Festival Sandals	탈라하트 축제 샌들	1074308.png
1074309	Shoes	Cozy Winter Shoes	코지 윈터 슈즈	1074309.png
1074310	Shoes	Scrumptious Cheese Shoes		1074310.png
1074311	Shoes	Tasty Carrot Slippers		1074311.png
1074312	Shoes	Airy Sandals		1074312.png
1074314	Shoes	Nostalgic Hayato Shoes		1074314.png
1074315	Shoes	Far Hoppers	멀리멀리 폴짝	1074315.png
1074316	Shoes	Little Santa Shoes	꼬마 산타 신발	1074316.png
1074317	Shoes	First Adversary Shoes	최초의 대적자 슈즈	1074317.png
1074318	Shoes	Baldrix Shoes	발드릭스 슈즈	1074318.png
1074319	Shoes	Akatsuki Warrior Shoes		1074319.png
1074320	Shoes	Downer Boots		1074320.png
1074321	Shoes	Look-at-Me Sugar Shoes		1074321.png
1074328	Shoes	Spore Steps		1074328.png
1074329	Shoes	Spore Treads		1074329.png
1074330	Shoes	Cozy Night Shoes	포근 나이트 슈즈	1074330.png
1074331	Shoes	Cozy Sweet Shoes	포근 스위티 슈즈	1074331.png
1074332	Shoes	Baby Cat Shoes	베이비 캣 슈즈	1074332.png
1074333	Shoes	Baby Rabbit Shoes	베이비 래빗 슈즈	1074333.png
1074334	Shoes	Black Night Socks	드리밍 블랙 수면양말	1074334.png
1074335	Shoes	White Night Socks	드리밍 화이트 수면양말	1074335.png
1074336	Shoes	Mellow Slippers	멜로우 슬리퍼	1074336.png
1074337	Shoes	Malefic Star Shoes	찬란한 흉성 슈즈	1074337.png
1074338	Shoes	Airy Shoes		1074338.png
1074339	Shoes	Jaunty Denim Shoes	청청나들이 슈즈	1074339.png
1074340	Shoes	Meowy Maid Shoes		1074340.png
1074341	Shoes	Steward Pup Shoes		1074341.png
1074342	Shoes	Jupiter Shoes	유피테르 슈즈	1074342.png
1074343	Shoes	Blue Flame Tracks		1074343.png
1074344	Shoes	Blue Flame Prowlers 		1074344.png
1074345	Shoes	High-Top Sneakers		1074345.png
1074346	Shoes	Mismatched Sneakers		1074346.png
1074347	Shoes	Cloud Strollers		1074347.png
1074348	Shoes	Cloud Ramblers		1074348.png
1074350	Shoes	Butterfly Toes		1074350.png
1074351	Shoes	Red Moon Shoes		1074351.png
1074352	Shoes	Royal Greaves		1074352.png
1074353	Shoes	Royal Heels		1074353.png
1074362	Shoes	A Rock Star's Pride		1074362.png
1074363	Shoes	A Rock Star's Joy		1074363.png
1074365	Shoes	Brilliant Angelic Will		1074365.png
1074366	Shoes	Neon Step		1074366.png
1074367	Shoes	Abyssal Heels		1074367.png
1074368	Shoes	Primal Stomp		1074368.png
1074369	Shoes	Primal Clomp		1074369.png
1074371	Shoes	Checkmate Shoes		1074371.png
1074386	Shoes	Stellar Guardian Shoes		1074386.png
1074387	Shoes	Researcher of Stars Shoes		1074387.png
1074388	Shoes	March of the Stars		1074388.png
1074389	Shoes	Traces of Starlight		1074389.png
1074390	Shoes	Luna Rabbit Shoes		1074390.png
1074391	Shoes	Luna Rabbit Heels		1074391.png
1074392	Shoes	Seeker of Stars Shoes		1074392.png
1074393	Shoes	Young Erel Shoes		1074393.png
1074406	Shoes	Jump to the Beat		1074406.png
1074407	Shoes	Run to the Beat		1074407.png
1074408	Shoes	Margaret Stroll Sneakers		1074408.png
1074409	Shoes	Margaret Petal Heels		1074409.png
1074410	Shoes	Heartthrob Steps		1074410.png
1074411	Shoes	Sweet Fox Slides		1074411.png
1902008	Taming	Frog	개구리	1902008.png
1902009	Taming	Ostrich		1902009.png
1902010	Taming	Frog	개구리	1902010.png
1902011	Taming	Turtle	거북이	1902011.png
1902012	Taming	Yeti		1902012.png
1902013	Taming	Buffalo		1902013.png
1902020	Taming	Hot Air Balloon		1902020.png
1902021	Taming	Robot		1902021.png
1902022	Taming	Fury Run Away		1902022.png
1902023	Taming	Fly High		1902023.png
1902024	Taming	Pegasus		1902024.png
1902025	Taming	Dragon		1902025.png
1902026	Taming	Majestic Viking		1902026.png
1902032	Taming	Nightmare		1902032.png
1902035	Taming	Balrog Cover		1902035.png
1902036	Taming	Maple Racing Car		1902036.png
1902038	Taming	Pink Scooter		1902038.png
1902039	Taming	Black Scooter		1902039.png
1902045	Taming	Tiger		1902045.png
1902046	Taming	Chicken		1902046.png
1902047	Taming	Helicopter		1902047.png
1902049	Taming	Napoleon Mount		1902049.png
1902050	Taming	Low Rider 		1902050.png
1902051	Taming	Owl		1902051.png
1902059	Taming	Giant Bunny		1902059.png
1902060	Taming	Tiny Bunny		1902060.png
1902061	Taming	Rabbit Mount		1902061.png
1912003	Taming	Frog Cover	개구리 안장	1912003.png
1912004	Taming	Ostrich Cover		1912004.png
1912006	Taming	Frog Cover	개구리 안장	1912006.png
1912007	Taming	Turtle Mount	거북이 안장	1912007.png
1912008	Taming	Yeti Cover		1912008.png
1912009	Taming	Buffalo Cover		1912009.png
1912010	Taming	Toy Tank Cover		1912010.png
1912013	Taming	Hot Air Balloon Cover		1912013.png
1912014	Taming	Robot Cover		1912014.png
1912015	Taming	Fury Run Away Saddle		1912015.png
1912016	Taming	Fly High Saddle		1912016.png
1912017	Taming	Pegasus		1912017.png
1912018	Taming	Dragon Saddle		1912018.png
1912019	Taming	Majestic Viking Saddle		1912019.png
1912025	Taming	Saddle Nightmare		1912025.png
1912028	Taming	Balrog Saddle		1912028.png
1912029	Taming	Maple Racing Car Cover		1912029.png
1912031	Taming	Pink Scooter Key		1912031.png
1912032	Taming	Black Scooter Key		1912032.png
1912038	Taming	Tiger saddle		1912038.png
1912039	Taming	Saddle Chicken		1912039.png
1912040	Taming	Helicopter Saddle		1912040.png
1912042	Taming	Napoleon Mount Cover		1912042.png
1912043	Taming	Blue Scooter	블루 스쿠터	1912043.png
1912044	Taming	Saddle Owl		1912044.png
1912052	Taming	Giant Bunny Saddle		1912052.png
1912053	Taming	Tiny Bunny Saddle		1912053.png
1912054	Taming	Rabbit Mount Cover		1912054.png
1932142	Taming	The Decapatruck		1932142.png
1302083	Weapon	Viking Sword for Transformation		1302083.png
1322100	Weapon	Black Bean One-Handed Blunt Weapon		1322100.png
1342069	Weapon	Transparent Katara	투명 블레이드	1342069.png
1442076	Weapon	Aran Polearm Maha	아란의 폴암 마하	1442076.png
1602000	Weapon	Basic Skill Effect (Warrior)	전사 1차 스킬명 효과	1602000.png
1602001	Weapon	Basic Skill Effect (Magian)	마법사 1차 스킬명 효과	1602001.png
1602002	Weapon	Basic Skill Effect (Bowman)	궁수 1차 스킬명 효과	1602002.png
1602003	Weapon	Basic Skill Effect (Thief)	도적 1차 스킬명 효과	1602003.png
1602004	Weapon	Combo Skill Effect (Warrior)	전사 1, 2차 스킬명 효과	1602004.png
1602005	Weapon	Combo Skill Effect (Magician)	마법사 1, 2차 스킬명 효과	1602005.png
1602006	Weapon	Combo Skill Effect (Bowmen)	궁수 1, 2차 스킬명 효과	1602006.png
1602007	Weapon	Combo Skill Effect (Thief)	도적 1, 2차 스킬명 효과	1602007.png
1701000	Weapon	Elizabeth Fan		1701000.png
1702000	Weapon	Dual Plasma Blade	광선단검	1702000.png
1702001	Weapon	Bouquet	꽃다발	1702001.png
1702002	Weapon	Wooden Slingshot	나무 새총	1702002.png
1702003	Weapon	Plastic Slingshot	플라스틱 새총	1702003.png
1702004	Weapon	Angel Wand	천사 요술봉	1702004.png
1702005	Weapon	Yellow Candy Cane	노란색 지팡이 막대사탕	1702005.png
1702006	Weapon	Red Candy Cane	빨간색 지팡이 막대사탕	1702006.png
1702007	Weapon	Green Candy Cane	초록색 지팡이 막대사탕	1702007.png
1702008	Weapon	Santa Sack	선물 보따리	1702008.png
1702009	Weapon	Tiger Paw	호랑이발 장갑	1702009.png
1702010	Weapon	Orange Toy Hammer	주황색 뿅망치	1702010.png
1702011	Weapon	Pink Toy Hammer	분홍색 뿅망치	1702011.png
1702012	Weapon	Yellow Spatula	조리용 뒤집개	1702012.png
1702013	Weapon	Teddy Bear	작은 곰인형	1702013.png
1702014	Weapon	Toy RIfle	장난감 총	1702014.png
1702015	Weapon	Bug Net	잠자리채	1702015.png
1702016	Weapon	Picnic Basket	피크닉 바구니	1702016.png
1702017	Weapon	Pink Rabbit Puppet	핑크래빗	1702017.png
1702018	Weapon	Vanilla Ice Cream	바닐라 아이스크림	1702018.png
1702019	Weapon	Pillow	푹신한 베개	1702019.png
1702020	Weapon	Lollipop	달콤한 막대사탕	1702020.png
1702021	Weapon	Black Electric Guitar	검은 일렉 기타	1702021.png
1702022	Weapon	Brown Electric Guitar	갈색 일렉 기타	1702022.png
1702023	Weapon	Green Electric Guitar	초록 일렉 기타	1702023.png
1702024	Weapon	Cupid's Bow	큐피드 보우	1702024.png
1702025	Weapon	Cherub's Bow	엔젤 보우	1702025.png
1702026	Weapon	Cupid's Crossbow	큐피드 크로스보우	1702026.png
1702027	Weapon	Blazing Sword	광선검	1702027.png
1702028	Weapon	Donut	도너츠	1702028.png
1702029	Weapon	White Rabbit's Foot	흰토끼발 아대	1702029.png
1702030	Weapon	Diao Chan Sword	칠성검(초선)	1702030.png
1702031	Weapon	Liu Bei Sword	쌍고검(유비)	1702031.png
1702032	Weapon	Zhu-Ge-Liang Wand	우선(제갈량)	1702032.png
1702033	Weapon	Sun Quan Staff	손가지장(손권)	1702033.png
1702034	Weapon	Guan Yu Spear	청룡언월도(관우)	1702034.png
1702035	Weapon	Cao Cao Bow	조가지궁(조조)	1702035.png
1702036	Weapon	Witch's Broomstick	마녀의 빗자루	1702036.png
1702037	Weapon	Coffee Pot	커피포트	1702037.png
1702038	Weapon	Horoscope Claw	별자리 세트 아대	1702038.png
1702039	Weapon	Horoscope Net	별자리 세트 잠자리채	1702039.png
1702040	Weapon	Horoscope Bow	별자리 세트 활	1702040.png
1702041	Weapon	Horoscope Sword	별자리 세트 검	1702041.png
1702042	Weapon	Microphone	마이크	1702042.png
1702043	Weapon	Poo Stick	응가 막대	1702043.png
1702044	Weapon	Toy Machine Gun	모형 라이플	1702044.png
1702045	Weapon	Sunflower Stalk	해바라기	1702045.png
1702046	Weapon	Horoscope Crossbow	별자리 세트 석궁	1702046.png
1702047	Weapon	Snowflake Staff	눈꽃 막대	1702047.png
1702048	Weapon	Green Wash Cloth	때밀이 수건	1702048.png
1702049	Weapon	Snowman Claw	눈사람 아대	1702049.png
1702050	Weapon	Cellphone	핸드폰	1702050.png
1702051	Weapon	Hong Bao		1702051.png
1702052	Weapon	In-Hand FB Helmet(Home)		1702052.png
1702053	Weapon	In-Hand FB Helmet(Away)		1702053.png
1702054	Weapon	Football Claw		1702054.png
1702055	Weapon	Ancient Korean Bow	고구려 활	1702055.png
1702056	Weapon	Guitar	통기타	1702056.png
1702057	Weapon	Blue Guitar	푸른색 통기타	1702057.png
1702058	Weapon	Big Hand	왕손바닥 장갑	1702058.png
1702059	Weapon	Cactus	선인장	1702059.png
1702060	Weapon	Shiner	샤이닝 보우	1702060.png
1702061	Weapon	Red Fist of Fury	투지의 불꽃	1702061.png
1702062	Weapon	Blue Fist of Fury	신성한 불꽃	1702062.png
1702063	Weapon	Scissor Stick	가위 막대기	1702063.png
1702064	Weapon	Rock Stick	바위 막대기	1702064.png
1702065	Weapon	Paper Stick	보 막대기	1702065.png
1702066	Weapon	Canvas Tote Bag	캔버스 토드백	1702066.png
1702067	Weapon	England Cheer Towel	응원수건1	1702067.png
1702068	Weapon	France Cheer Towel	응원수건2	1702068.png
1702069	Weapon	Brazil Cheer Towel	응원수건3	1702069.png
1702070	Weapon	Sporty Band	스포츠 밴드	1702070.png
1702071	Weapon	Japan Cheer Towel		1702071.png
1702072	Weapon	Laser Sword	광선 대검	1702072.png
1702073	Weapon	Blue Shiner Crossbow	블루 샤이닝 크로스보우	1702073.png
1702074	Weapon	Pink Shiner Crossbow	핑크 샤이닝 크로스보우	1702074.png
1702075	Weapon	USA Cheer Towel		1702075.png
1702076	Weapon	Mexico Cheer Towel		1702076.png
1702077	Weapon	Australia Cheer Towel		1702077.png
1702078	Weapon	Fairy Fan	선녀 부채	1702078.png
1702079	Weapon	Blue Blazing Sword	광선검 블루	1702079.png
1702080	Weapon	Green Blazing Sword	광선검 그린	1702080.png
1702081	Weapon	Purple Blazing Sword	광선검 퍼플	1702081.png
1702082	Weapon	Harp	하프	1702082.png
1702083	Weapon	Foam Hand	손가락 장갑	1702083.png
1702084	Weapon	Toy Pinwheel	바람개비	1702084.png
1702085	Weapon	Frog Claw	개구리 아대	1702085.png
1702086	Weapon	Chicken Smackaroo	꼬꼬닭	1702086.png
1702087	Weapon	Red Pencil	빨간색 연필	1702087.png
1702088	Weapon	Super Scrubber	등밀이 솔	1702088.png
